location	symbol	current_owner	disposition	new_owner	consumer	reason
crates/quant-pivot-research/src/policy_validation.rs:685	NAMESPACE	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/correlation.rs:557	A_MIDS	code	keep_algorithm_invariant	owning research contract module	correlation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/correlation.rs:567	B_MIDS	code	keep_algorithm_invariant	owning research contract module	correlation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/correlation.rs:577	C_MIDS	code	keep_algorithm_invariant	owning research contract module	correlation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/lp.rs:63	TIE_BREAK_EPSILON	code	keep_algorithm_invariant	owning research contract module	lp	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/lp.rs:755	MILP	code	keep_algorithm_invariant	owning research contract module	lp	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/lp.rs:756	RELAX	code	keep_algorithm_invariant	owning research contract module	lp	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/portfolio/planner.rs:56	BPS_PER_UNIT	code	keep_algorithm_invariant	owning research contract module	planner	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/precision.rs:11	RESEARCH_DECIMAL_SCALE	code	keep_algorithm_invariant	owning research contract module	precision	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/structural_volatility.rs:24	STRUCTURAL_VOLATILITY_OOS_VERSION	code	keep_algorithm_invariant	owning research contract module	structural_volatility	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/structural_volatility.rs:25	MINIMUM_CONTRACT_OBSERVATIONS	code	keep_algorithm_invariant	owning research contract module	structural_volatility	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/structural_volatility.rs:26	MINIMUM_TRAINING_OBSERVATIONS	code	keep_algorithm_invariant	owning research contract module	structural_volatility	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/structural_volatility.rs:27	MINIMUM_OOS_FOLDS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/structural_volatility.rs:28	MINIMUM_OOS_FORECASTS	code	keep_algorithm_invariant	owning research contract module	structural_volatility	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:23	RETURN_TO_HORIZON	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:25	MAX_FAVORABLE_EXCURSION_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:28	MAX_ADVERSE_EXCURSION_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:31	LIQUIDITY_EXIT_POSSIBLE	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:33	SETTLEMENT_OUTCOME	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:34	POLICY_NET_RETURN_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:35	POLICY_NET_POSITIVE	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:36	POLICY_ENTRY_FILL_RATIO	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:37	POLICY_EXIT_FILL_RATIO	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:40	HOLD_VS_EXIT_ALPHA_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:41	REALIZED_RETURN_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:42	REALIZED_PNL_USD	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:43	ENTRY_FILLED	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/labeler.rs:44	ENTRY_SLIPPAGE_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:45	MISSED_RETURN_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/training/labeler.rs:46	RECOMMENDATION_OUTCOME	code	keep_algorithm_invariant	owning research contract module	labeler	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/matrix.rs:37	TRANSFORM_DECIMAL_SCALE	code	keep_algorithm_invariant	owning research contract module	matrix	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/parquet.rs:21	MANIFEST_ROW	code	keep_algorithm_invariant	owning research contract module	parquet	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/training/parquet.rs:22	EXAMPLE_ROW	code	keep_algorithm_invariant	owning research contract module	parquet	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/validation/dsr.rs:291	MAX_EXACT_F64_INTEGER	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/validation/dsr.rs:35	EULER_MASCHERONI	code	keep_algorithm_invariant	owning research contract module	dsr	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/weather_proxy_validation.rs:21	WEATHER_PROXY_VALIDATION_VERSION	code	keep_algorithm_invariant	owning research contract module	weather_proxy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-storage/src/cache/redis_connect.rs:24	CREATE_TIMEOUT	code	centralize_operational_constant	owning worker contract or Deploy resource budget	redis_connect	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-storage/src/cache/redis_connect.rs:27	RECYCLE_TIMEOUT	code	centralize_operational_constant	owning worker contract or Deploy resource budget	redis_connect	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-storage/src/cache/redis_connect.rs:30	READINESS_RETRY	code	keep_code_constant	owning typed contract module	redis_connect	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/ensure.rs:12	MAINTENANCE_DATABASE	code	keep_code_constant	owning typed contract module	ensure	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/migration.rs:17	MIGRATION_TABLE	code	keep_code_constant	owning adapter contract module	migration	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-storage/src/clickhouse/migration.rs:18	MIGRATION_CLAIM_PREFIX	code	keep_code_constant	owning typed contract module	migration	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/migration.rs:19	DEPLOYMENT_LOCK_TABLE	code	keep_code_constant	owning adapter contract module	migration	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-storage/src/clickhouse/migration.rs:20	SCHEMA_MANIFEST_FORMAT_VERSION	code	reset_boot_1	owning typed contract module	serializer, validator and lineage reader	System-owned contract version is reset to the first boot baseline because no production lineage exists
crates/quant-pivot-storage/src/clickhouse/migration.rs:21	EXPECTED_SCHEMA_MANIFEST	code	keep_code_constant	owning typed contract module	migration	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/migration.rs:22	MIGRATION_TABLE_DDL	code	keep_code_constant	owning typed contract module	migration	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/migration.rs:989	SAFE_ADD_COLUMN	code	keep_code_constant	owning adapter contract module	migration	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-storage/src/clickhouse/migration.rs:990	UNSAFE_TTL	code	keep_code_constant	owning typed contract module	migration	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/schema.rs:39	FORBIDDEN_SCHEMA_OBJECTS	code	keep_code_constant	owning typed contract module	schema	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/schema.rs:7	BOOTSTRAP_SOURCES	code	keep_code_constant	owning typed contract module	schema	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/schema.rs:9	REQUIRED_SCHEMA_OBJECTS	code	keep_code_constant	owning typed contract module	schema	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/clickhouse/write_manager.rs:21	MAX_INSERT_ATTEMPTS	code	keep_code_constant	owning typed contract module	write_manager	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/postgres/ensure.rs:14	MAINTENANCE_DATABASE	code	keep_code_constant	owning typed contract module	ensure	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/postgres/migration/manifest.rs:10	INSPECT_SQL	code	keep_code_constant	owning typed contract module	manifest	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/postgres/migration/manifest.rs:8	MANIFEST_JSON	code	keep_code_constant	owning typed contract module	manifest	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/postgres/migration/mod.rs:16	MIGRATION_MANIFEST_JSON	code	keep_code_constant	owning typed contract module	mod	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-storage/src/write.rs:39	DROP_WARN_INTERVAL	code	centralize_operational_constant	owning worker contract or Deploy resource budget	write	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-test-support/src/account.rs:24	STUB_FUNDER	code	keep_code_constant	owning typed contract module	account	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/bin/seed_ui_demo.rs:140	SETTLE_MARKET	code	keep_code_constant	owning typed contract module	seed_ui_demo	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/execution_pg_seed.rs:123	EXECUTION_NOTIONAL	code	keep_code_constant	owning typed contract module	execution_pg_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/pg.rs:15	TEST_RUNTIME_ROLE	code	keep_code_constant	owning typed contract module	pg	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/pg.rs:20	POSTGRES_CONTAINER_CONCURRENCY	code	centralize_operational_constant	owning worker contract or Deploy resource budget	pg	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-test-support/src/pg.rs:21	POSTGRES_CONTAINER_SLOTS	code	keep_code_constant	owning typed contract module	pg	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:141	EVENT_ID	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:142	MARKET_ID	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:143	MARKET_ID_2	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:144	YES_TOKEN	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:145	NO_TOKEN	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:146	YES_TOKEN_2	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:147	NO_TOKEN_2	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:148	STUB_FUNDER	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:688	FIXTURE_MARKET_A	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:689	FIXTURE_MARKET_B	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/report_pipeline_harness.rs:690	FIXTURE_EVENT	code	keep_code_constant	owning typed contract module	report_pipeline_harness	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/research_ui_seed.rs:55	RESEARCH_MARKER_SPEC	code	keep_code_constant	owning typed contract module	research_ui_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/research_ui_seed.rs:56	PRIMARY_SPEC_NAME	code	keep_code_constant	owning typed contract module	research_ui_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/trade_tape_fixtures.rs:24	WHALE_FIXTURE_PARTICIPANT_COUNT	code	keep_code_constant	owning typed contract module	trade_tape_fixtures	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/ui_demo_seed.rs:93	DEMO_TAG	code	keep_code_constant	owning adapter contract module	ui_demo_seed	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-test-support/src/ui_demo_seed.rs:94	SETTLE_MARKET	code	keep_code_constant	owning typed contract module	ui_demo_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/ui_demo_seed.rs:95	SETTLE_EVENT	code	keep_code_constant	owning typed contract module	ui_demo_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/ui_demo_seed.rs:96	SETTLE_YES	code	keep_code_constant	owning typed contract module	ui_demo_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/ui_demo_seed.rs:97	SETTLE_NO	code	keep_code_constant	owning typed contract module	ui_demo_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-test-support/src/ui_demo_seed.rs:9	DEMO_RUN_ID	code	keep_code_constant	owning typed contract module	ui_demo_seed	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/auth/casbin/checker.rs:25	SUPER_ADMIN_ROLE	code	keep_code_constant	owning typed contract module	checker	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/auth/casbin/model.rs:19	CASBIN_MODEL	code	keep_code_constant	owning typed contract module	model	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/jwt.rs:36	BLACKLIST_NAMESPACE	code	keep_code_constant	owning adapter contract module	jwt	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/jwt.rs:37	REFRESH_FAMILY_NAMESPACE	code	keep_code_constant	owning adapter contract module	jwt	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/jwt.rs:38	SUBJECT_SESSION_NAMESPACE	code	keep_code_constant	owning adapter contract module	jwt	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/jwt.rs:39	WS_TICKET_NAMESPACE	code	keep_code_constant	owning adapter contract module	jwt	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/jwt.rs:41	CREATE_REFRESH_FAMILY_LUA	code	keep_code_constant	owning typed contract module	jwt	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/jwt.rs:58	ROTATE_REFRESH_FAMILY_LUA	code	keep_code_constant	owning typed contract module	jwt	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/jwt.rs:754	TEST_KEY	code	keep_code_constant	owning typed contract module	jwt	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/jwt.rs:77	REVOKE_REFRESH_FAMILY_LUA	code	keep_code_constant	owning typed contract module	jwt	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/jwt.rs:85	REVOKE_SUBJECT_SESSIONS_LUA	code	keep_code_constant	owning typed contract module	jwt	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/jwt.rs:99	CLOCK_SKEW_LEEWAY_SECS	code	keep_code_constant	owning typed contract module	jwt	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/middleware/authz.rs:32	ACTING_ROLE_HEADER	code	keep_code_constant	owning adapter contract module	authz	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/middleware/request_id.rs:23	REQUEST_ID_HEADER	code	keep_code_constant	owning adapter contract module	request_id	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/routes/auth.rs:203	REFRESH_COOKIE_NAME	code	keep_code_constant	owning typed contract module	auth	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/auth.rs:280	HASH	code	keep_code_constant	owning typed contract module	auth	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/dashboard.rs:44	SECTION_TIMEOUT	code	centralize_operational_constant	owning worker contract or Deploy resource budget	dashboard	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-web/src/routes/dashboard.rs:45	EQUITY_STALE_AFTER_SECS	code	keep_code_constant	owning typed contract module	dashboard	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/dashboard.rs:46	RESEARCH_HISTORY_GATE_DAYS	code	keep_code_constant	owning typed contract module	dashboard	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/factor_governance.rs:96	DEFAULT_COLLINEARITY_LOOKBACK_SECS	code	keep_code_constant	owning typed contract module	factor_governance	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/markets.rs:174	MICROSTRUCTURE_TRADE_LIMIT	code	keep_code_constant	owning typed contract module	markets	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/registry.rs:13	API_PREFIX	code	keep_code_constant	owning typed contract module	registry	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/runtime_config.rs:66	DEFAULT_LIST_LIMIT	code	keep_code_constant	owning typed contract module	runtime_config	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/runtime_config.rs:67	MAX_LIST_LIMIT	code	keep_code_constant	owning typed contract module	runtime_config	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/runtime_config.rs:68	PREFLIGHT_TTL_MINUTES	code	keep_code_constant	owning typed contract module	runtime_config	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/runtime_config.rs:69	POLICY_HASH_DOMAIN	code	keep_code_constant	owning adapter contract module	runtime_config	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-web/src/routes/version.rs:15	ACCEPT_API_VERSION	code	keep_code_constant	owning typed contract module	version	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/routes/version.rs:18	V1	code	keep_code_constant	owning typed contract module	version	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/ws/handler.rs:27	WS_TICKET_TTL_SECS	code	keep_code_constant	owning typed contract module	handler	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/ws/handler.rs:28	WS_TICKET_PROTOCOL_PREFIX	code	keep_code_constant	owning typed contract module	handler	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-web/src/ws/session.rs:24	HEARTBEAT_INTERVAL	code	centralize_operational_constant	owning worker contract or Deploy resource budget	session	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-web/src/ws/session.rs:25	CLIENT_TIMEOUT	code	centralize_operational_constant	owning worker contract or Deploy resource budget	session	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-web/src/ws/session.rs:26	OUTBOUND_CAPACITY	code	centralize_operational_constant	owning worker contract or Deploy resource budget	session	Operational constant must have one named owner; environment-sensitive values move to Deploy Config
crates/quant-pivot-xtask/src/main.rs:104	NETWORK_SUITES	code	keep_code_constant	owning typed contract module	main	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-xtask/src/main.rs:109	UI_E2E_SERVER_TEST	code	keep_code_constant	owning typed contract module	main	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-xtask/src/main.rs:58	BOOTSTRAP_ADMIN_PASSWORD_FILE_ENV	code	keep_code_constant	owning adapter contract module	main	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-xtask/src/main.rs:60	DOCKER_SUITES	code	keep_code_constant	owning typed contract module	main	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-xtask/src/main.rs:778	MINIMUM	code	keep_code_constant	owning typed contract module	main	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-xtask/src/main.rs:779	QUANTUM	code	keep_code_constant	owning typed contract module	main	Stable mathematical, lexical or defensive invariant is not a business configuration
crates/quant-pivot-xtask/src/main.rs:888	DOCKER_IGNORE_MARKER	code	keep_code_constant	owning typed contract module	main	Stable mathematical, lexical or defensive invariant is not a business configuration
